Date,Push ID,Makefiles,Total Lines
2015-03-21T19:47:19,28456,217,5577
2015-03-22T18:28:25,28457,217,5577
2015-03-22T20:58:14,28458,217,5577
2015-03-22T21:07:13,28459,217,5577
2015-03-23T12:04:35,28460,217,5577
2015-03-23T12:08:30,28461,217,5577
2015-03-23T12:19:34,28462,217,5577
2015-03-23T23:19:16,28463,217,5577
2015-03-23T23:41:23,28464,217,5577
2015-03-23T23:48:05,28465,217,5577
2015-03-24T01:00:42,28466,217,5577
2015-03-24T15:35:47,28467,217,5577
2015-03-24T15:54:46,28468,217,5577
2015-03-24T16:16:03,28469,217,5577
2015-03-24T22:56:38,28470,217,5577
2015-03-25T01:04:03,28471,217,5577
2015-03-25T01:13:09,28472,217,5577
2015-03-25T14:34:49,28473,217,5577
2015-03-25T14:59:30,28474,217,5577
2015-03-25T15:27:52,28475,217,5577
2015-03-25T16:17:05,28476,217,5577
2015-03-25T17:42:58,28477,217,5577
2015-03-25T20:08:26,28478,217,5577
2015-03-25T23:57:13,28479,217,5577
2015-03-26T18:14:47,28480,217,5577
2015-03-26T18:22:55,28481,217,5577
2015-03-26T18:44:19,28482,217,5577
2015-03-26T22:45:06,28483,217,5577
2015-03-26T23:45:01,28484,217,5577
2015-03-27T00:22:25,28485,217,5577
2015-03-27T15:11:28,28486,217,5577
2015-03-27T15:15:42,28487,217,5577
2015-03-27T16:19:11,28488,217,5579
2015-03-27T23:37:49,28489,217,5579
2015-03-27T23:52:50,28490,217,5579
2015-03-28T00:11:31,28491,217,5579
2015-03-28T10:27:48,28492,217,5579
2015-03-28T18:35:22,28493,217,5579
2015-03-28T18:46:06,28494,217,5579
2015-03-28T18:48:06,28495,217,5579
2015-03-28T19:37:11,28496,217,5579
2015-03-29T03:30:34,28497,217,5579
2015-03-29T04:33:48,28498,217,5579
2015-03-29T23:30:18,28499,217,5579
2015-03-29T23:31:07,28500,217,5579
2015-03-30T00:21:22,28501,217,5579
2015-03-30T09:57:59,28502,217,5579
2015-03-30T10:00:18,28503,217,5579
2015-03-30T12:20:42,28504,217,5579
2015-03-30T15:15:17,28505,217,5579
2015-03-30T15:43:11,28506,217,5579
2015-03-30T16:22:20,28507,217,5579
2015-03-30T18:44:26,28508,217,5579
2015-03-30T20:15:21,28509,217,5579
2015-03-30T21:31:02,28510,217,5579
2015-03-31T02:34:53,28511,217,5579
2015-03-31T12:20:03,28512,217,5579
2015-03-31T12:27:11,28513,217,5579
2015-03-31T12:46:33,28514,217,5579
2015-03-31T17:23:52,28515,217,5579
2015-03-31T17:58:46,28516,217,5579
2015-03-31T18:13:40,28517,217,5579
2015-03-31T18:56:43,28518,217,5579
2015-04-01T10:00:06,28519,217,5579
2015-04-01T10:05:45,28520,217,5579
2015-04-01T16:35:21,28521,217,5582
2015-04-01T20:46:02,28522,217,5582
2015-04-02T00:55:14,28523,217,5582
2015-04-02T01:12:19,28524,217,5582
2015-04-02T01:56:55,28525,217,5582
2015-04-02T04:28:48,28526,217,5582
2015-04-02T10:29:21,28527,217,5582
2015-04-02T10:38:50,28528,217,5582
2015-04-02T12:09:53,28529,217,5582
2015-04-02T20:05:47,28530,217,5582
2015-04-02T20:21:16,28531,217,5582
2015-04-03T00:18:39,28532,217,5582
2015-04-03T00:47:12,28533,217,5582
2015-04-03T00:55:35,28534,217,5582
2015-04-03T03:22:51,28535,217,5582
2015-04-03T14:34:15,28536,217,5582
2015-04-03T14:48:08,28537,217,5582
2015-04-03T14:57:51,28538,217,5582
2015-04-04T10:27:55,28539,217,5582
2015-04-04T17:42:19,28540,217,5583
2015-04-04T17:54:27,28541,217,5583
2015-04-04T18:04:33,28542,217,5583
2015-04-05T20:14:19,28543,217,5583
2015-04-05T21:23:07,28544,217,5583
2015-04-05T21:53:58,28545,217,5583
2015-04-06T16:08:39,28546,218,5613
2015-04-06T22:42:23,28547,218,5613
2015-04-06T22:47:26,28548,218,5613
2015-04-07T01:19:17,28549,218,5613
2015-04-07T01:30:28,28550,218,5613
2015-04-07T19:42:18,28551,218,5613
2015-04-07T19:53:37,28552,218,5613
2015-04-07T20:21:10,28553,218,5613
2015-04-08T16:15:39,28554,218,5613
2015-04-08T16:32:11,28555,218,5613
2015-04-08T16:40:55,28556,218,5613
2015-04-09T00:04:16,28557,218,5613
2015-04-09T00:25:18,28558,218,5613
2015-04-09T00:29:03,28559,218,5613
2015-04-09T15:32:54,28560,218,5613
2015-04-09T15:40:31,28561,218,5613
2015-04-09T15:53:25,28562,218,5613
2015-04-10T02:36:38,28563,218,5613
2015-04-10T02:44:53,28564,217,5606
2015-04-10T02:58:13,28565,217,5606
2015-04-10T19:15:20,28566,217,5606
2015-04-10T19:24:04,28567,217,5606
2015-04-11T10:30:05,28568,217,5606
2015-04-13T09:49:38,28569,217,5606
2015-04-13T09:57:20,28570,217,5606
2015-04-13T10:00:52,28571,217,5606
2015-04-13T22:01:40,28572,217,5606
2015-04-13T23:29:54,28573,217,5606
2015-04-14T00:13:27,28574,217,5606
2015-04-14T12:16:02,28575,217,5606
2015-04-14T12:27:33,28576,217,5606
2015-04-14T14:06:33,28577,217,5606
2015-04-14T18:42:57,28578,217,5606
2015-04-14T20:02:20,28579,217,5606
2015-04-14T20:14:54,28580,217,5606
2015-04-14T20:22:58,28581,217,5606
2015-04-15T09:51:32,28582,217,5606
2015-04-15T10:37:58,28583,217,5602
2015-04-15T12:29:01,28584,216,5569
2015-04-15T15:03:39,28585,216,5569
2015-04-15T16:49:57,28586,216,5569
2015-04-15T18:50:59,28587,216,5569
2015-04-15T19:01:12,28588,216,5569
2015-04-15T19:13:10,28589,216,5569
2015-04-15T19:33:40,28590,216,5569
2015-04-16T01:18:27,28591,216,5569
2015-04-16T01:22:39,28592,216,5569
2015-04-16T01:28:50,28593,216,5569
2015-04-16T01:33:32,28594,216,5569
2015-04-16T10:06:33,28595,216,5569
2015-04-16T10:34:35,28596,216,5569
2015-04-16T10:41:20,28597,216,5569
2015-04-16T19:55:20,28598,216,5569
2015-04-16T20:10:43,28599,216,5569
2015-04-16T20:25:17,28600,216,5534
2015-04-17T11:00:07,28601,216,5534
2015-04-17T14:40:02,28602,216,5534
2015-04-17T16:03:26,28603,216,5534
2015-04-17T18:56:49,28604,216,5534
2015-04-17T19:13:01,28605,216,5534
2015-04-17T19:45:37,28606,216,5534
2015-04-17T19:47:05,28607,216,5534
2015-04-17T20:52:58,28608,216,5534
2015-04-18T10:29:55,28609,216,5534
2015-04-18T23:37:38,28610,216,5534
2015-04-18T23:45:13,28611,216,5534
2015-04-18T23:47:01,28612,216,5534
2015-04-20T03:21:42,28613,216,5534
2015-04-20T03:27:13,28614,216,5534
2015-04-20T03:30:52,28615,216,5534
2015-04-20T18:50:04,28616,216,5534
2015-04-20T21:55:17,28617,216,5534
2015-04-20T23:44:35,28618,216,5534
2015-04-21T00:04:13,28619,216,5534
2015-04-21T09:55:19,28620,216,5534
2015-04-21T09:59:54,28621,216,5534
2015-04-21T10:06:29,28622,216,5534
2015-04-21T13:17:41,28623,216,5534
2015-04-21T16:19:30,28624,216,5534
2015-04-21T19:38:43,28625,216,5534
2015-04-21T22:16:34,28626,216,5534
2015-04-21T22:25:44,28627,215,5526
2015-04-21T22:32:20,28628,215,5526
2015-04-22T03:03:11,28629,215,5526
2015-04-22T13:11:04,28630,215,5526
2015-04-22T13:28:54,28631,215,5526
2015-04-22T13:31:12,28632,215,5526
2015-04-22T13:37:07,28633,215,5526
2015-04-22T22:31:05,28634,215,5526
2015-04-22T22:44:59,28635,215,5526
2015-04-23T00:16:12,28636,215,5523
2015-04-23T06:37:47,28637,215,5523
2015-04-23T13:26:24,28638,215,5523
2015-04-23T13:34:21,28639,215,5523
2015-04-23T13:41:18,28640,215,5523
2015-04-23T13:49:03,28641,215,5523
2015-04-23T21:00:50,28642,215,5523
2015-04-23T21:04:59,28643,215,5523
2015-04-23T21:10:29,28644,215,5523
2015-04-24T12:11:03,28645,215,5523
2015-04-24T12:24:55,28646,215,5535
2015-04-24T12:37:38,28647,209,5392
2015-04-24T19:41:06,28648,209,5392
2015-04-24T19:53:30,28649,209,5392
2015-04-25T10:32:40,28650,209,5392
2015-04-27T09:56:04,28651,209,5392
2015-04-27T10:00:58,28652,209,5372
2015-04-27T10:34:32,28653,209,5372
2015-04-27T19:05:47,28654,209,5372
2015-04-27T19:14:23,28655,209,5372
2015-04-28T09:52:57,28656,209,5372
2015-04-28T09:56:30,28657,209,5372
2015-04-28T10:01:27,28658,209,5376
2015-04-28T19:18:11,28659,209,5376
2015-04-28T19:26:23,28660,209,5376
2015-04-28T19:32:03,28661,209,5376
2015-04-28T19:35:12,28662,209,5376
2015-04-29T10:12:38,28663,209,5376
2015-04-29T23:41:27,28664,209,5376
2015-04-29T23:43:43,28665,209,5376
2015-04-29T23:46:05,28666,209,5376
2015-04-30T17:35:13,28667,209,5376
2015-04-30T17:45:46,28668,209,5381
2015-04-30T17:57:05,28669,210,5389
2015-05-01T14:21:40,28670,210,5389
2015-05-01T14:27:58,28671,210,5361
2015-05-01T16:57:20,28672,210,5361
2015-05-02T00:14:13,28673,210,5361
2015-05-02T00:19:29,28674,210,5361
2015-05-02T00:22:37,28675,210,5361
2015-05-02T00:48:10,28676,210,5361
2015-05-02T10:30:56,28677,210,5361
2015-05-02T16:56:40,28678,210,5361
2015-05-02T17:02:29,28679,206,5187
2015-05-02T17:13:18,28680,206,5187
2015-05-04T11:03:06,28681,206,5187
2015-05-04T11:07:01,28682,206,5185
2015-05-04T11:42:26,28683,206,5185
2015-05-04T19:49:28,28684,206,5185
2015-05-04T19:56:47,28685,206,5185
2015-05-04T20:06:04,28686,206,5185
2015-05-05T09:56:21,28687,206,5185
2015-05-05T09:59:25,28688,206,5185
2015-05-05T10:05:09,28689,204,5146
2015-05-05T21:41:12,28690,204,5146
2015-05-05T21:46:00,28691,204,5146
2015-05-05T21:51:23,28692,204,5146
2015-05-06T03:23:28,28693,204,5146
2015-05-06T03:28:45,28694,204,5146
2015-05-06T09:46:44,28695,204,5146
2015-05-06T09:51:14,28696,204,5146
2015-05-06T09:59:51,28697,204,5146
2015-05-06T18:26:13,28698,204,5146
2015-05-06T20:01:37,28699,204,5146
2015-05-06T20:21:46,28700,204,5146
2015-05-06T20:26:41,28701,204,5146
2015-05-06T23:22:16,28702,204,5146
2015-05-07T13:26:04,28703,204,5146
2015-05-07T13:27:19,28704,204,5146
2015-05-07T13:34:47,28705,204,5146
2015-05-07T13:41:13,28706,204,5146
2015-05-07T21:58:59,28707,204,5146
2015-05-07T22:12:44,28708,205,5150
2015-05-07T22:23:46,28709,205,5150
2015-05-08T00:06:12,28710,205,5150
2015-05-08T05:41:51,28711,205,5150
2015-05-08T08:50:12,28712,205,5150
2015-05-08T17:06:43,28713,205,5150
2015-05-08T17:29:48,28714,205,5150
2015-05-08T17:35:22,28715,207,5188
2015-05-09T01:57:40,28716,207,5188
2015-05-09T02:03:47,28717,207,5188
2015-05-09T10:32:08,28718,207,5188
2015-05-09T15:00:32,28719,207,5188
2015-05-09T21:17:12,28720,207,5188
2015-05-09T21:26:48,28721,207,5188
2015-05-09T21:37:21,28722,207,5188
2015-05-10T15:48:46,28723,207,5188
2015-05-10T16:10:27,28724,207,5188
2015-05-10T22:17:40,28725,207,5188
2015-05-10T22:20:08,28726,207,5188
2015-05-11T00:17:16,28727,207,5188
2015-05-11T01:21:28,28728,207,5188
2015-05-11T01:43:58,28729,207,5188
2015-05-11T10:40:34,28730,207,5188
2015-05-11T15:40:10,28731,207,5188
2015-05-11T16:26:26,28732,207,5188
2015-05-11T16:31:34,28733,207,5188
2015-05-11T19:06:53,28734,207,5188
2015-05-12T09:56:47,28735,207,5188
2015-05-12T10:01:42,28736,207,5188
2015-05-12T14:00:16,28737,207,5188
2015-05-12T14:11:31,28738,198,5136
2015-05-12T19:01:43,28739,198,5136
2015-05-12T23:04:57,28740,198,5136
2015-05-12T23:24:40,28741,198,5136
2015-05-12T23:30:00,28742,198,5136
2015-05-13T17:49:18,28743,198,5136
2015-05-13T18:12:16,28744,198,5136
2015-05-13T18:25:23,28745,198,5136
2015-05-13T21:17:14,28746,198,5136
2015-05-13T21:19:17,28747,198,5136
2015-05-14T16:28:25,28748,198,5136
2015-05-14T18:04:13,28749,198,5136
2015-05-14T18:12:53,28750,198,5136
2015-05-14T19:49:53,28751,198,5136
2015-05-14T21:37:20,28752,198,5136
2015-05-14T22:33:43,28753,198,5136
2015-05-14T22:34:49,28754,198,5136
2015-05-14T22:37:52,28755,198,5136
2015-05-14T23:47:46,28756,198,5136
2015-05-15T01:21:32,28757,198,5136
2015-05-15T08:26:04,28758,198,5136
2015-05-15T11:45:24,28759,198,5136
2015-05-15T14:40:02,28760,198,5136
2015-05-15T14:50:10,28761,198,5136
2015-05-15T15:40:04,28762,198,5136
2015-05-16T00:21:43,28763,198,5136
2015-05-16T00:29:35,28764,198,5136
2015-05-16T10:30:36,28765,198,5136
2015-05-16T15:50:57,28766,197,5137
2015-05-16T16:02:18,28767,197,5137
2015-05-16T16:40:26,28768,197,5137
2015-05-17T16:04:21,28769,197,5137
2015-05-17T16:05:32,28770,197,5137
2015-05-18T11:22:49,28771,197,5137
2015-05-18T11:29:34,28772,197,5137
2015-05-18T11:43:50,28773,197,5137
2015-05-18T20:24:02,28774,197,5137
2015-05-18T20:32:49,28775,197,5137
2015-05-18T20:35:26,28776,197,5137
2015-05-18T20:49:52,28777,197,5137
2015-05-19T00:26:16,28778,197,5137
2015-05-19T09:54:06,28779,197,5137
2015-05-19T09:57:11,28780,197,5137
2015-05-19T10:01:15,28781,197,5137
2015-05-19T23:42:58,28782,197,5137
2015-05-20T13:32:03,28783,197,5137
2015-05-20T13:33:31,28784,197,5137
2015-05-20T13:40:04,28785,197,5142
2015-05-20T13:54:15,28786,197,5142
2015-05-21T00:04:35,28787,197,5142
2015-05-21T01:16:49,28788,197,5142
2015-05-21T01:25:16,28789,197,5142
2015-05-21T12:25:35,28790,197,5142
2015-05-21T12:34:35,28791,197,5142
2015-05-21T12:56:47,28792,197,5141
2015-05-21T15:50:37,28793,197,5141
2015-05-21T22:37:26,28794,197,5141
2015-05-22T15:07:06,28795,197,5141
2015-05-22T15:15:05,28796,197,5141
2015-05-22T18:02:57,28797,197,5141
2015-05-23T10:32:33,28798,197,5141
2015-05-23T20:31:44,28799,198,5148
2015-05-23T21:28:40,28800,198,5148
2015-05-23T21:36:11,28801,198,5148
2015-05-24T00:09:57,28802,198,5148
2015-05-24T19:13:37,28803,198,5148
2015-05-24T19:14:45,28804,198,5148
2015-05-24T19:15:34,28805,198,5148
2015-05-26T02:10:16,28806,198,5148
2015-05-26T02:17:13,28807,198,5148
2015-05-26T02:22:01,28808,198,5148
2015-05-26T10:00:57,28809,198,5148
2015-05-26T10:04:39,28810,198,5148
2015-05-26T10:07:35,28811,198,5148
2015-05-26T22:40:22,28812,198,5148
2015-05-26T22:59:45,28813,198,5148
2015-05-26T23:16:29,28814,198,5148
2015-05-27T22:23:46,28815,198,5148
2015-05-28T00:03:18,28816,198,5144
2015-05-28T00:18:55,28817,198,5144
2015-05-28T13:56:23,28818,198,5144
2015-05-28T14:08:10,28819,198,5144
2015-05-28T14:19:22,28820,198,5144
2015-05-29T13:13:04,28821,198,5144
2015-05-29T13:20:57,28822,198,5144
2015-05-29T13:33:16,28823,198,5144
2015-05-29T20:54:11,28824,198,5137
2015-05-29T20:56:27,28825,198,5137
2015-05-29T20:58:36,28826,198,5137
2015-05-30T10:27:06,28827,198,5137
2015-06-01T11:28:58,28828,198,5137
2015-06-01T12:18:22,28829,198,5137
2015-06-01T13:02:44,28830,198,5137
2015-06-01T14:41:16,28831,198,5137
2015-06-01T14:47:09,28832,198,5137
2015-06-01T19:19:37,28833,198,5137
2015-06-01T22:45:52,28834,198,5137
2015-06-02T09:58:37,28835,198,5137
2015-06-02T10:59:37,28836,198,5137
2015-06-02T11:11:35,28837,198,5137
2015-06-03T01:12:22,28838,198,5137
2015-06-03T01:20:15,28839,198,5137
2015-06-03T01:34:22,28840,198,5137
2015-06-03T09:57:33,28841,198,5137
2015-06-03T11:11:40,28842,198,5137
2015-06-03T11:50:02,28843,198,5140
2015-06-03T15:37:47,28844,198,5140
2015-06-03T16:09:53,28845,198,5140
2015-06-03T19:51:00,28846,198,5140
2015-06-03T19:54:35,28847,198,5140
2015-06-03T20:00:13,28848,199,5152
2015-06-03T23:36:59,28849,199,5152
2015-06-04T00:03:19,28850,199,5152
2015-06-04T02:14:32,28851,199,5152
2015-06-04T12:39:12,28852,199,5152
2015-06-04T13:02:10,28853,199,5152
2015-06-04T13:24:20,28854,199,5153
2015-06-05T01:19:30,28855,199,5137
2015-06-05T01:20:41,28856,199,5137
2015-06-05T01:28:08,28857,199,5137
2015-06-05T12:26:25,28858,199,5137
2015-06-05T13:08:54,28859,199,5137
2015-06-05T13:25:48,28860,199,5137
2015-06-05T15:49:59,28861,199,5137
2015-06-05T16:53:58,28862,199,5137
2015-06-05T19:11:55,28863,199,5137
2015-06-05T21:49:37,28864,199,5137
2015-06-05T22:26:42,28865,199,5137
2015-06-05T23:02:58,28866,199,5137
2015-06-06T10:27:07,28867,199,5137
2015-06-08T09:49:57,28868,199,5137
2015-06-08T09:53:52,28869,199,5137
2015-06-08T09:58:36,28870,199,5137
2015-06-08T19:01:10,28871,199,5137
2015-06-08T19:17:31,28872,199,5137
2015-06-09T15:49:36,28873,199,5137
2015-06-09T16:52:27,28874,199,5137
2015-06-09T17:02:54,28875,199,5137
2015-06-09T17:10:02,28876,199,5137
2015-06-09T18:31:50,28877,199,5137
2015-06-09T19:46:54,28878,199,5137
2015-06-09T20:08:54,28879,199,5137
2015-06-09T22:42:17,28880,199,5137
2015-06-10T01:59:03,28881,199,5137
2015-06-10T02:25:43,28882,199,5137
2015-06-10T10:32:04,28883,199,5137
2015-06-10T13:14:58,28884,199,5137
2015-06-10T13:18:59,28885,199,5136
2015-06-10T16:08:05,28886,199,5136
2015-06-11T01:10:53,28887,199,5136
2015-06-11T01:29:45,28888,199,5136
2015-06-11T01:36:09,28889,199,5136
2015-06-11T03:37:43,28890,199,5136
2015-06-11T12:25:46,28891,199,5136
2015-06-11T12:41:51,28892,199,5136
2015-06-12T00:02:58,28893,199,5136
2015-06-12T00:30:17,28894,199,5136
2015-06-12T00:37:28,28895,199,5136
2015-06-12T04:31:57,28896,199,5136
2015-06-12T18:49:36,28897,199,5136
2015-06-12T18:52:56,28898,199,5136
2015-06-12T18:57:39,28899,199,5136
2015-06-12T23:13:23,28900,199,5136
2015-06-13T00:17:47,28901,199,5136
2015-06-14T01:14:51,28902,199,5136
2015-06-14T01:32:39,28903,199,5136
2015-06-14T02:49:28,28904,199,5136
2015-06-14T21:55:53,28905,199,5136
2015-06-14T22:55:04,28906,199,5136
2015-06-15T19:30:53,28907,199,5136
2015-06-15T19:49:26,28908,199,5136
2015-06-15T19:55:33,28909,199,5136
2015-06-16T00:49:24,28910,199,5136
2015-06-16T01:32:14,28911,199,5136
2015-06-16T13:48:50,28912,199,5136
2015-06-16T13:53:56,28913,199,5134
2015-06-16T14:11:13,28914,199,5134
2015-06-16T17:42:21,28915,199,5134
2015-06-16T18:31:18,28916,199,5134
2015-06-16T18:34:54,28917,199,5134
2015-06-16T18:38:57,28918,199,5134
2015-06-16T23:30:48,28919,199,5134
2015-06-16T23:44:09,28920,199,5134
2015-06-17T16:05:34,28921,199,5134
2015-06-17T16:07:08,28922,199,5134
2015-06-17T18:57:11,28923,199,5134
2015-06-17T19:01:32,28924,199,5134
2015-06-18T13:01:58,28925,199,5134
2015-06-18T13:09:03,28926,199,5134
2015-06-18T13:13:33,28927,199,5133
2015-06-18T18:13:01,28928,199,5133
2015-06-18T19:51:41,28929,199,5138
2015-06-18T19:57:24,28930,199,5138
2015-06-18T20:03:51,28931,199,5138
2015-06-18T20:45:05,28932,199,5138
2015-06-19T00:28:56,28933,199,5138
2015-06-19T20:32:19,28934,199,5138
2015-06-19T20:33:03,28935,201,5152
2015-06-19T20:34:42,28936,201,5111
2015-06-20T10:33:12,28937,201,5111
2015-06-22T11:47:35,28938,201,5111
2015-06-22T11:56:54,28939,201,5111
2015-06-22T12:03:34,28940,201,5111
2015-06-24T12:13:07,28941,201,5111
2015-06-24T12:18:34,28942,201,5111
2015-06-24T14:02:00,28943,201,5111
2015-06-24T20:21:21,28944,201,5111
2015-06-25T08:59:06,28945,201,5111
2015-06-25T09:04:42,28946,201,5111
2015-06-25T09:10:19,28947,201,5111
2015-06-25T23:40:55,28948,201,5111
2015-06-26T09:46:33,28949,201,5111
2015-06-26T09:54:25,28950,201,5111
2015-06-26T11:19:38,28951,201,5111
2015-06-26T21:44:07,28952,201,5111
2015-06-27T10:33:56,28953,201,5111
2015-06-29T12:08:09,28954,201,5111
2015-06-29T12:14:53,28955,201,5111
2015-06-29T12:17:35,28956,201,5111
2015-06-29T17:40:21,28957,201,5111
2015-06-29T17:41:11,28958,201,5111
2015-06-29T17:45:04,28959,201,5111
2015-06-29T18:53:53,28960,201,5111
2015-06-29T20:14:04,28961,201,5111
2015-06-29T20:34:10,28962,201,5111
2015-06-29T23:42:07,28963,201,5111
2015-06-30T10:48:16,28964,201,5111
2015-06-30T11:12:05,28965,201,5116
2015-06-30T11:23:37,28966,201,5116
2015-06-30T23:31:58,28967,201,5116
2015-06-30T23:40:44,28968,201,5116
2015-06-30T23:55:18,28969,201,5116
2015-07-01T11:42:50,28970,201,5116
2015-07-01T11:56:33,28971,201,5116
2015-07-01T12:11:11,28972,201,5116
2015-07-01T16:18:46,28973,201,5116
2015-07-01T20:31:17,28974,201,5116
2015-07-01T20:34:26,28975,201,5116
2015-07-01T20:37:32,28976,201,5116
2015-07-01T23:58:50,28977,201,5116
2015-07-02T13:29:57,28978,201,5116
2015-07-02T13:35:11,28979,201,5116
2015-07-02T13:44:32,28980,201,5116
2015-07-02T16:24:14,28981,201,5116
2015-07-02T19:50:44,28982,201,5116
2015-07-02T19:57:10,28983,201,5116
2015-07-02T19:58:15,28984,201,5116
2015-07-02T23:57:05,28985,201,5116
2015-07-03T00:01:17,28986,201,5116
2015-07-03T00:14:52,28987,201,5116
2015-07-03T01:54:14,28988,201,5116
2015-07-03T09:58:33,28989,201,5116
2015-07-03T10:03:14,28990,201,5116
2015-07-03T10:08:14,28991,201,5116
2015-07-04T01:48:06,28992,201,5116
2015-07-04T01:55:33,28993,201,5116
2015-07-04T02:12:47,28994,201,5116
2015-07-04T10:30:48,28995,201,5116
2015-07-04T18:07:47,28996,201,5116
2015-07-04T18:12:31,28997,201,5116
2015-07-06T09:28:59,28998,201,5116
2015-07-06T09:37:03,28999,201,5116
2015-07-06T23:57:10,29000,201,5116
2015-07-07T00:07:21,29001,201,5116
2015-07-07T00:12:24,29002,201,5116
2015-07-07T02:47:11,29003,201,5116
2015-07-07T06:22:24,29004,201,5116
2015-07-07T17:15:52,29005,201,5116
2015-07-07T17:25:39,29006,201,5116
2015-07-07T18:38:06,29007,201,5116
2015-07-07T23:16:37,29008,201,5116
2015-07-07T23:18:55,29009,201,5116
2015-07-07T23:37:08,29010,201,5116
2015-07-08T09:28:22,29011,201,5116
2015-07-08T09:34:21,29012,201,5116
2015-07-08T09:47:46,29013,201,5116
2015-07-08T17:45:59,29014,201,5116
2015-07-08T18:21:41,29015,201,5116
2015-07-08T18:28:58,29016,201,5116
2015-07-08T18:33:30,29017,201,5116
2015-07-08T19:10:12,29018,201,5116
2015-07-09T15:51:36,29019,201,5116
2015-07-09T15:56:37,29020,201,5116
2015-07-09T16:56:06,29021,201,5116
2015-07-09T17:50:53,29022,201,5116
2015-07-09T23:22:47,29023,201,5116
2015-07-09T23:24:22,29024,201,5116
2015-07-10T01:01:33,29025,201,5118
2015-07-10T10:02:40,29026,201,5118
2015-07-10T10:10:39,29027,201,5118
2015-07-10T10:18:05,29028,201,5118
2015-07-10T21:21:56,29029,201,5118
2015-07-10T21:38:51,29030,201,5118
2015-07-10T23:06:54,29031,201,5118
2015-07-11T10:33:49,29032,201,5118
2015-07-13T09:37:09,29033,201,5118
2015-07-13T09:41:24,29034,201,5111
2015-07-13T09:52:17,29035,203,5116
2015-07-13T22:27:49,29036,203,5116
2015-07-13T22:47:33,29037,203,5116
2015-07-13T22:55:49,29038,203,5116
2015-07-14T02:40:26,29039,203,5116
2015-07-14T09:54:51,29040,203,5116
2015-07-14T10:00:09,29041,203,5116
2015-07-14T10:23:28,29042,203,5119
2015-07-14T22:12:22,29043,203,5119
2015-07-14T22:21:56,29044,203,5119
2015-07-14T22:25:47,29045,203,5119
2015-07-15T03:26:54,29046,203,5119
2015-07-15T03:32:59,29047,203,5119
2015-07-15T03:36:39,29048,203,5119
2015-07-15T07:42:20,29049,203,5119
2015-07-15T16:36:10,29050,203,5119
2015-07-15T16:53:47,29051,203,5119
2015-07-15T17:20:06,29052,203,5119
2015-07-15T17:26:05,29053,203,5119
2015-07-15T23:22:39,29054,203,5119
2015-07-15T23:29:13,29055,203,5119
2015-07-15T23:34:03,29056,203,5119
2015-07-16T01:28:23,29057,203,5119
2015-07-16T02:57:02,29058,203,5119
2015-07-16T15:13:45,29059,203,5119
2015-07-16T18:16:51,29060,203,5119
2015-07-16T18:53:45,29061,203,5119
2015-07-16T19:15:46,29062,203,5119
2015-07-17T08:16:37,29063,203,5119
2015-07-17T14:15:02,29064,203,5119
2015-07-17T14:26:32,29065,203,5107
2015-07-18T00:55:13,29066,203,5107
2015-07-18T00:57:04,29067,203,5107
2015-07-18T01:07:16,29068,203,5107
2015-07-18T10:36:01,29069,203,5107
2015-07-20T07:15:19,29070,203,5107
2015-07-20T09:26:07,29071,203,5107
2015-07-20T09:36:58,29072,203,5107
2015-07-20T17:40:58,29073,203,5107
2015-07-20T19:51:26,29074,203,5107
2015-07-20T20:00:37,29075,203,5107
2015-07-20T23:26:00,29076,203,5107
2015-07-20T23:32:42,29077,203,5107
2015-07-21T13:22:35,29078,203,5107
2015-07-21T14:50:24,29079,203,5107
2015-07-21T14:53:05,29080,203,5107
2015-07-21T14:57:20,29081,203,5107
2015-07-21T20:32:03,29082,203,5107
2015-07-21T22:49:28,29083,205,5117
2015-07-21T23:08:41,29084,205,5117
2015-07-22T11:53:02,29085,205,5117
2015-07-22T11:57:13,29086,205,5117
2015-07-22T12:01:23,29087,205,5117
2015-07-22T20:26:24,29088,205,5117
2015-07-22T20:29:27,29089,205,5117
2015-07-22T20:34:12,29090,205,5117
2015-07-23T02:12:48,29091,205,5117
2015-07-23T09:49:12,29092,205,5117
2015-07-23T09:53:14,29093,205,5117
2015-07-23T10:02:48,29094,204,5094
2015-07-23T13:00:48,29095,204,5094
2015-07-23T19:46:12,29096,204,5094
2015-07-23T20:00:21,29097,204,5094
2015-07-23T20:01:43,29098,204,5094
2015-07-23T20:03:55,29099,204,5109
2015-07-24T09:07:21,29100,204,5109
2015-07-24T10:13:24,29101,204,5109
2015-07-24T10:54:27,29102,204,5109
2015-07-24T20:08:09,29103,204,5109
2015-07-24T20:42:49,29104,204,5109
2015-07-24T20:47:09,29105,204,5109
2015-07-24T21:54:07,29106,204,5109
2015-07-25T00:39:20,29107,204,5109
2015-07-27T14:12:01,29108,204,5109
2015-07-27T14:32:33,29109,204,5109
2015-07-27T14:39:38,29110,204,5109
2015-07-27T16:12:11,29111,204,5109
2015-07-27T19:28:25,29112,204,5109
2015-07-27T19:30:04,29113,204,5109
2015-07-27T19:34:42,29114,204,5109
2015-07-27T19:44:00,29115,204,5109
2015-07-27T19:51:53,29116,204,5109
2015-07-27T20:06:02,29117,204,5109
2015-07-27T22:40:58,29118,204,5109
2015-07-28T00:34:39,29119,204,5109
2015-07-28T03:03:48,29120,204,5109
